time,open,high,low,close,volume,spread
2018-09-13 00:00:00+00:00,1206.2,1212.615,1200.116,1202.073,20872.0,0.0
2018-09-14 00:00:00+00:00,1202.074,1208.504,1192.897,1193.235,22376.0,0.0
2018-09-16 00:00:00+00:00,1194.16,1194.368,1193.014,1193.366,1915.0,0.0
2018-09-17 00:00:00+00:00,1193.364,1204.765,1192.773,1198.369,18980.0,0.0
2018-09-18 00:00:00+00:00,1198.371,1203.473,1195.844,1199.503,14127.0,0.0
2018-09-19 00:00:00+00:00,1199.496,1206.147,1198.211,1203.945,11424.0,0.0
2018-09-20 00:00:00+00:00,1203.942,1208.365,1201.037,1207.354,11245.0,0.0
2018-09-21 00:00:00+00:00,1207.365,1211.006,1191.846,1199.512,30468.0,0.0
2018-09-23 00:00:00+00:00,1197.68,1198.44,1197.033,1197.935,2560.0,0.0
2018-09-24 00:00:00+00:00,1197.932,1204.111,1194.391,1199.281,18092.0,0.0
2018-09-25 00:00:00+00:00,1199.307,1203.269,1197.039,1201.191,10577.0,0.0
2018-09-26 00:00:00+00:00,1201.194,1202.393,1190.49,1196.461,19074.0,0.0
2018-09-27 00:00:00+00:00,1196.408,1198.555,1181.877,1183.541,20490.0,0.0
2018-09-28 00:00:00+00:00,1183.53,1193.699,1180.744,1191.768,17673.0,0.0
2018-09-30 00:00:00+00:00,1191.41,1192.131,1190.673,1190.872,2379.0,0.0
2018-10-01 00:00:00+00:00,1190.877,1192.04,1184.552,1188.994,13094.0,0.0
2018-10-02 00:00:00+00:00,1189.013,1208.16,1188.721,1205.487,22405.0,0.0
2018-10-03 00:00:00+00:00,1205.491,1208.216,1196.457,1197.928,15956.0,0.0
2018-10-04 00:00:00+00:00,1197.93,1206.649,1195.979,1199.055,20216.0,0.0
2018-10-05 00:00:00+00:00,1199.048,1205.713,1197.22,1202.678,13357.0,0.0
2018-10-07 00:00:00+00:00,1203.12,1203.97,1202.859,1203.755,1588.0,0.0
2018-10-08 00:00:00+00:00,1203.753,1204.04,1182.418,1190.65,30142.0,0.0
2018-10-09 00:00:00+00:00,1190.672,1191.805,1183.311,1189.84,16157.0,0.0
2018-10-10 00:00:00+00:00,1189.827,1194.775,1185.282,1193.88,14934.0,0.0
2018-10-11 00:00:00+00:00,1193.905,1226.272,1191.24,1221.251,42719.0,0.0
2018-10-12 00:00:00+00:00,1221.266,1223.444,1215.814,1217.801,11796.0,0.0
2018-10-14 00:00:00+00:00,1218.857,1220.249,1218.857,1219.204,2438.0,0.0
2018-10-15 00:00:00+00:00,1219.203,1233.204,1219.203,1226.768,20438.0,0.0
2018-10-16 00:00:00+00:00,1226.77,1232.331,1223.343,1224.911,16118.0,0.0
2018-10-17 00:00:00+00:00,1224.911,1229.433,1220.597,1222.194,14956.0,0.0
2018-10-18 00:00:00+00:00,1222.195,1230.053,1218.669,1225.835,19129.0,0.0
2018-10-19 00:00:00+00:00,1225.834,1230.727,1223.113,1226.292,14771.0,0.0
2018-10-21 00:00:00+00:00,1228.066,1228.122,1226.754,1227.274,1945.0,0.0
2018-10-22 00:00:00+00:00,1227.297,1229.485,1220.088,1222.323,13821.0,0.0
2018-10-23 00:00:00+00:00,1222.321,1239.675,1221.89,1230.884,27008.0,0.0
2018-10-24 00:00:00+00:00,1230.866,1235.205,1225.607,1235.166,14897.0,0.0
2018-10-25 00:00:00+00:00,1235.207,1239.116,1228.072,1231.772,18654.0,0.0
2018-10-26 00:00:00+00:00,1231.742,1243.354,1230.045,1233.594,24767.0,0.0
2018-10-28 00:00:00+00:00,1233.097,1233.928,1232.671,1232.738,2156.0,0.0
2018-10-29 00:00:00+00:00,1232.757,1235.328,1224.317,1230.052,19318.0,0.0
2018-10-30 00:00:00+00:00,1230.065,1230.548,1219.892,1222.556,13804.0,0.0
2018-10-31 00:00:00+00:00,1222.56,1222.812,1211.958,1216.016,15165.0,0.0
2018-11-01 00:00:00+00:00,1216.021,1237.33,1215.883,1232.947,25969.0,0.0
2018-11-02 00:00:00+00:00,1232.959,1236.396,1229.748,1232.876,13214.0,0.0
2018-11-04 00:00:00+00:00,1233.117,1234.183,1233.117,1234.042,1208.0,0.0
2018-11-05 00:00:00+00:00,1234.076,1235.088,1226.875,1231.021,13372.0,0.0
2018-11-06 00:00:00+00:00,1231.026,1235.855,1223.466,1227.877,21630.0,0.0
2018-11-07 00:00:00+00:00,1227.878,1236.346,1222.912,1226.04,25031.0,0.0
2018-11-08 00:00:00+00:00,1226.03,1226.861,1220.112,1223.048,10517.0,0.0
2018-11-09 00:00:00+00:00,1223.047,1223.248,1206.739,1209.584,19556.0,0.0
2018-11-11 00:00:00+00:00,1209.544,1210.727,1209.217,1210.726,1839.0,0.0
2018-11-12 00:00:00+00:00,1210.723,1211.388,1200.085,1202.29,14174.0,0.0
2018-11-13 00:00:00+00:00,1202.296,1205.123,1196.294,1203.024,16931.0,0.0
2018-11-14 00:00:00+00:00,1203.022,1216.282,1197.669,1210.97,29279.0,0.0
2018-11-15 00:00:00+00:00,1210.959,1216.339,1207.648,1213.946,14396.0,0.0
2018-11-16 00:00:00+00:00,1213.961,1225.238,1213.826,1221.559,15227.0,0.0
2018-11-18 00:00:00+00:00,1221.955,1222.686,1221.555,1222.522,1696.0,0.0
2018-11-19 00:00:00+00:00,1222.523,1225.16,1218.009,1224.101,12725.0,0.0
2018-11-20 00:00:00+00:00,1224.1,1228.706,1219.922,1221.625,15094.0,0.0
2018-11-21 00:00:00+00:00,1221.627,1230.015,1219.783,1225.745,16347.0,0.0
2018-11-22 00:00:00+00:00,1225.748,1229.014,1224.873,1227.373,6658.0,0.0
2018-11-23 00:00:00+00:00,1227.372,1228.48,1220.299,1222.983,11974.0,0.0
2018-11-25 00:00:00+00:00,1223.581,1224.339,1223.283,1224.3,1394.0,0.0
2018-11-26 00:00:00+00:00,1224.301,1227.983,1221.685,1222.612,10908.0,0.0
2018-11-27 00:00:00+00:00,1222.626,1225.205,1211.898,1214.449,18438.0,0.0
2018-11-28 00:00:00+00:00,1214.463,1226.609,1211.169,1221.009,24335.0,0.0
2018-11-29 00:00:00+00:00,1221.008,1228.931,1220.668,1224.258,13277.0,0.0
2018-11-30 00:00:00+00:00,1224.262,1225.493,1216.663,1222.016,15415.0,0.0
2018-12-02 00:00:00+00:00,1223.023,1223.174,1221.97,1222.05,1436.0,0.0
2018-12-03 00:00:00+00:00,1222.058,1234.883,1221.28,1231.169,18096.0,0.0
2018-12-04 00:00:00+00:00,1231.176,1241.896,1230.498,1238.768,15205.0,0.0
2018-12-05 00:00:00+00:00,1238.722,1238.987,1233.326,1238.256,10857.0,0.0
2018-12-06 00:00:00+00:00,1238.251,1244.259,1234.732,1237.38,18184.0,0.0
2018-12-07 00:00:00+00:00,1237.366,1249.978,1237.29,1248.211,14532.0,0.0
2018-12-09 00:00:00+00:00,1250.26,1250.477,1248.844,1248.988,1995.0,0.0
2018-12-10 00:00:00+00:00,1248.994,1250.265,1241.6,1244.106,12443.0,0.0
2018-12-11 00:00:00+00:00,1244.11,1249.461,1241.008,1243.09,15887.0,0.0
2018-12-12 00:00:00+00:00,1243.089,1247.163,1241.987,1246.085,7357.0,0.0
2018-12-13 00:00:00+00:00,1246.086,1246.679,1240.099,1242.442,9517.0,0.0
2018-12-14 00:00:00+00:00,1242.445,1242.975,1232.889,1238.244,15972.0,0.0
2018-12-16 00:00:00+00:00,1237.299,1237.913,1236.962,1237.071,1675.0,0.0
2018-12-17 00:00:00+00:00,1237.075,1248.032,1235.793,1245.848,15706.0,0.0
2018-12-18 00:00:00+00:00,1245.856,1250.309,1245.033,1249.468,6941.0,0.0
2018-12-19 00:00:00+00:00,1249.474,1257.967,1241.503,1244.137,27592.0,0.0
2018-12-20 00:00:00+00:00,1244.113,1266.419,1242.739,1261.947,29527.0,0.0
2018-12-21 00:00:00+00:00,1261.961,1262.697,1253.951,1255.655,11187.0,0.0
2018-12-23 00:00:00+00:00,1258.6,1259.027,1257.98,1258.859,1836.0,0.0
2018-12-24 00:00:00+00:00,1258.858,1269.488,1258.768,1268.232,12067.0,0.0
2018-12-26 00:00:00+00:00,1273.74,1278.99,1264.572,1269.12,24217.0,0.0
2018-12-27 00:00:00+00:00,1269.123,1278.876,1266.638,1274.689,18911.0,0.0
2018-12-28 00:00:00+00:00,1274.668,1282.053,1274.251,1280.724,9549.0,0.0
2018-12-30 00:00:00+00:00,1280.074,1280.074,1278.913,1279.756,2005.0,0.0
2018-12-31 00:00:00+00:00,1279.746,1284.009,1277.432,1282.507,10394.0,0.0
2019-01-02 00:00:00+00:00,1281.143,1290.153,1278.603,1285.846,18398.0,0.0
2019-01-03 00:00:00+00:00,1285.835,1295.181,1284.588,1295.159,11863.0,0.0
2019-01-04 00:00:00+00:00,1295.157,1298.467,1276.643,1284.718,33210.0,0.0
2019-01-06 00:00:00+00:00,1285.549,1285.938,1284.114,1284.203,2303.0,0.0
2019-01-07 00:00:00+00:00,1284.201,1295.0,1282.631,1288.844,20096.0,0.0
2019-01-08 00:00:00+00:00,1288.845,1290.159,1279.375,1285.131,17855.0,0.0
2019-01-09 00:00:00+00:00,1285.13,1293.82,1280.111,1292.864,19685.0,0.0
2019-01-10 00:00:00+00:00,1292.873,1297.004,1286.093,1287.914,16864.0,0.0
2019-01-11 00:00:00+00:00,1287.925,1295.105,1286.982,1287.468,15790.0,0.0
2019-01-13 00:00:00+00:00,1288.078,1288.572,1287.884,1288.107,1348.0,0.0
2019-01-14 00:00:00+00:00,1288.102,1295.802,1287.934,1291.468,12371.0,0.0
2019-01-15 00:00:00+00:00,1291.471,1294.617,1286.724,1289.585,13901.0,0.0
2019-01-16 00:00:00+00:00,1289.586,1294.911,1287.899,1292.943,10668.0,0.0
2019-01-17 00:00:00+00:00,1292.943,1295.299,1288.779,1292.281,12379.0,0.0
2019-01-18 00:00:00+00:00,1292.283,1292.398,1280.615,1281.482,12766.0,0.0
2019-01-20 00:00:00+00:00,1282.538,1283.237,1282.464,1282.578,1507.0,0.0
2019-01-21 00:00:00+00:00,1282.587,1283.519,1276.77,1279.645,10557.0,0.0
2019-01-22 00:00:00+00:00,1279.649,1285.467,1277.405,1284.553,11221.0,0.0
2019-01-23 00:00:00+00:00,1284.559,1286.46,1278.67,1283.727,14749.0,0.0
2019-01-24 00:00:00+00:00,1283.723,1284.749,1276.792,1281.302,13494.0,0.0
2019-01-25 00:00:00+00:00,1281.339,1303.585,1279.946,1303.105,25513.0,0.0
2019-01-27 00:00:00+00:00,1302.403,1302.517,1299.918,1300.004,2800.0,0.0
2019-01-28 00:00:00+00:00,1300.002,1304.369,1297.679,1303.816,9567.0,0.0
2019-01-29 00:00:00+00:00,1303.823,1311.923,1302.677,1310.694,11622.0,0.0
2019-01-30 00:00:00+00:00,1310.7,1323.308,1309.012,1319.211,20082.0,0.0
2019-01-31 00:00:00+00:00,1319.212,1326.176,1317.425,1321.024,15691.0,0.0
2019-02-01 00:00:00+00:00,1321.026,1323.471,1316.102,1317.652,11365.0,0.0
2019-02-03 00:00:00+00:00,1317.638,1317.886,1316.529,1317.116,2193.0,0.0
2019-02-04 00:00:00+00:00,1317.133,1317.485,1308.627,1311.736,12320.0,0.0
2019-02-05 00:00:00+00:00,1311.737,1316.817,1310.721,1314.953,8977.0,0.0
2019-02-06 00:00:00+00:00,1314.948,1315.779,1305.718,1306.605,11780.0,0.0
2019-02-07 00:00:00+00:00,1306.596,1311.889,1302.797,1310.419,14362.0,0.0
2019-02-08 00:00:00+00:00,1310.427,1315.583,1307.77,1313.957,12097.0,0.0
2019-02-10 00:00:00+00:00,1313.52,1313.932,1313.372,1313.651,990.0,0.0
2019-02-11 00:00:00+00:00,1313.637,1314.82,1303.694,1307.749,16365.0,0.0
2019-02-12 00:00:00+00:00,1307.748,1314.713,1306.502,1310.253,13918.0,0.0
2019-02-13 00:00:00+00:00,1310.25,1318.083,1305.036,1307.607,23452.0,0.0
2019-02-14 00:00:00+00:00,1307.612,1314.308,1302.365,1311.89,19609.0,0.0
2019-02-15 00:00:00+00:00,1311.891,1322.507,1311.365,1321.083,13093.0,0.0
2019-02-17 00:00:00+00:00,1320.975,1321.303,1320.583,1321.084,1332.0,0.0
2019-02-18 00:00:00+00:00,1321.101,1327.572,1320.844,1326.386,8172.0,0.0
2019-02-19 00:00:00+00:00,1326.382,1341.724,1322.82,1339.516,24675.0,0.0
2019-02-20 00:00:00+00:00,1339.515,1346.657,1336.863,1340.575,18529.0,0.0
2019-02-21 00:00:00+00:00,1340.573,1341.444,1320.91,1325.818,26314.0,0.0
2019-02-22 00:00:00+00:00,1325.847,1333.047,1321.512,1327.794,21124.0,0.0
2019-02-24 00:00:00+00:00,1327.607,1328.511,1327.511,1327.71,1898.0,0.0
2019-02-25 00:00:00+00:00,1327.717,1332.513,1325.132,1327.498,14544.0,0.0
2019-02-26 00:00:00+00:00,1327.502,1330.145,1323.487,1329.22,11599.0,0.0
2019-02-27 00:00:00+00:00,1329.212,1329.852,1316.911,1321.107,17778.0,0.0
2019-02-28 00:00:00+00:00,1321.086,1327.241,1312.565,1314.18,22447.0,0.0
2019-03-01 00:00:00+00:00,1314.182,1315.118,1290.161,1293.279,29012.0,0.0
2019-03-03 00:00:00+00:00,1295.386,1296.153,1295.016,1295.19,2079.0,0.0
2019-03-04 00:00:00+00:00,1295.206,1297.002,1282.833,1287.066,20199.0,0.0
2019-03-05 00:00:00+00:00,1287.065,1289.509,1281.209,1287.907,15759.0,0.0
2019-03-06 00:00:00+00:00,1287.909,1290.858,1283.601,1287.071,13677.0,0.0
2019-03-07 00:00:00+00:00,1287.096,1288.961,1280.832,1285.953,15116.0,0.0
2019-03-08 00:00:00+00:00,1285.971,1300.681,1285.198,1298.274,18664.0,0.0
2019-03-10 00:00:00+00:00,1296.869,1297.359,1296.613,1297.21,1152.0,0.0
2019-03-11 00:00:00+00:00,1297.214,1299.054,1290.453,1292.538,12527.0,0.0
2019-03-12 00:00:00+00:00,1292.576,1302.114,1292.422,1301.879,10082.0,0.0
2019-03-13 00:00:00+00:00,1301.908,1311.195,1301.674,1309.352,11599.0,0.0
2019-03-14 00:00:00+00:00,1309.353,1309.757,1292.842,1296.08,20558.0,0.0
2019-03-15 00:00:00+00:00,1296.081,1306.327,1293.963,1302.208,18602.0,0.0
2019-03-17 00:00:00+00:00,1302.109,1302.301,1300.568,1300.579,1937.0,0.0
2019-03-18 00:00:00+00:00,1300.586,1306.64,1298.185,1303.442,14055.0,0.0
2019-03-19 00:00:00+00:00,1303.445,1310.827,1303.414,1306.199,12073.0,0.0
2019-03-20 00:00:00+00:00,1306.189,1316.902,1298.671,1315.391,27261.0,0.0
2019-03-21 00:00:00+00:00,1315.392,1320.305,1303.262,1308.571,27266.0,0.0
2019-03-22 00:00:00+00:00,1308.575,1314.894,1306.82,1313.223,11501.0,0.0
2019-03-24 00:00:00+00:00,1313.47,1313.771,1311.644,1311.644,2429.0,0.0
2019-03-25 00:00:00+00:00,1311.608,1324.425,1310.994,1321.287,17184.0,0.0
2019-03-26 00:00:00+00:00,1321.3,1322.142,1312.681,1316.399,14022.0,0.0
2019-03-27 00:00:00+00:00,1316.408,1319.235,1308.129,1309.363,15168.0,0.0
2019-03-28 00:00:00+00:00,1309.36,1312.26,1288.539,1291.52,29603.0,0.0
2019-03-29 00:00:00+00:00,1291.526,1299.724,1286.575,1292.057,25768.0,0.0
2019-03-31 00:00:00+00:00,1292.237,1293.188,1291.446,1291.714,2962.0,0.0
2019-04-01 00:00:00+00:00,1291.725,1296.942,1286.498,1287.363,16527.0,0.0
2019-04-02 00:00:00+00:00,1287.366,1292.826,1285.247,1291.736,10789.0,0.0
2019-04-03 00:00:00+00:00,1291.734,1294.476,1288.39,1291.814,12093.0,0.0
2019-04-04 00:00:00+00:00,1291.813,1294.318,1280.894,1292.117,26545.0,0.0
2019-04-05 00:00:00+00:00,1292.125,1293.106,1284.39,1291.374,16682.0,0.0
2019-04-07 00:00:00+00:00,1292.246,1293.615,1291.401,1291.755,3938.0,0.0
2019-04-08 00:00:00+00:00,1291.725,1303.639,1291.659,1297.977,17709.0,0.0
2019-04-09 00:00:00+00:00,1297.973,1306.112,1296.566,1304.616,12450.0,0.0
2019-04-10 00:00:00+00:00,1304.609,1310.529,1300.937,1308.043,15751.0,0.0
2019-04-11 00:00:00+00:00,1308.044,1308.315,1289.673,1292.195,21436.0,0.0
2019-04-12 00:00:00+00:00,1292.165,1295.691,1290.021,1290.433,9609.0,0.0
2019-04-14 00:00:00+00:00,1291.299,1291.907,1289.32,1289.732,3608.0,0.0
2019-04-15 00:00:00+00:00,1289.701,1290.324,1282.493,1288.357,14319.0,0.0
2019-04-16 00:00:00+00:00,1288.355,1288.36,1272.935,1276.587,19083.0,0.0
2019-04-17 00:00:00+00:00,1276.568,1279.72,1273.014,1274.169,11014.0,0.0
2019-04-18 00:00:00+00:00,1274.17,1277.605,1271.069,1275.593,11650.0,0.0
2019-04-22 00:00:00+00:00,1276.818,1279.736,1273.789,1274.59,9667.0,0.0
2019-04-23 00:00:00+00:00,1274.629,1276.436,1266.285,1271.399,17073.0,0.0
2019-04-24 00:00:00+00:00,1271.414,1278.443,1268.69,1274.664,16257.0,0.0
2019-04-25 00:00:00+00:00,1274.667,1282.534,1273.354,1278.608,14420.0,0.0
2019-04-26 00:00:00+00:00,1278.573,1288.629,1274.502,1285.879,20949.0,0.0
2019-04-28 00:00:00+00:00,1285.979,1286.616,1285.712,1285.822,1652.0,0.0
2019-04-29 00:00:00+00:00,1285.823,1286.58,1278.063,1280.369,11581.0,0.0
2019-04-30 00:00:00+00:00,1280.367,1286.142,1279.854,1283.142,9802.0,0.0
2019-05-01 00:00:00+00:00,1283.119,1287.164,1273.002,1277.049,22255.0,0.0
2019-05-02 00:00:00+00:00,1277.05,1277.372,1266.24,1270.734,15949.0,0.0
2019-05-03 00:00:00+00:00,1270.733,1282.498,1268.47,1278.982,19808.0,0.0
2019-05-05 00:00:00+00:00,1282.584,1285.752,1281.669,1284.203,6548.0,0.0
2019-05-06 00:00:00+00:00,1284.199,1285.111,1276.985,1282.85,14904.0,0.0
2019-05-07 00:00:00+00:00,1282.852,1286.016,1278.185,1284.785,13730.0,0.0
2019-05-08 00:00:00+00:00,1284.789,1291.395,1279.357,1281.319,20607.0,0.0
2019-05-09 00:00:00+00:00,1281.318,1288.114,1279.337,1283.708,15165.0,0.0
2019-05-10 00:00:00+00:00,1283.712,1289.351,1283.144,1285.684,10443.0,0.0
2019-05-12 00:00:00+00:00,1287.211,1288.026,1286.841,1287.175,2335.0,0.0
2019-05-13 00:00:00+00:00,1287.176,1301.69,1281.943,1301.69,24981.0,0.0
2019-05-14 00:00:00+00:00,1301.694,1303.24,1293.705,1297.074,14451.0,0.0
2019-05-15 00:00:00+00:00,1297.042,1300.817,1293.005,1296.476,15059.0,0.0
2019-05-16 00:00:00+00:00,1296.477,1298.663,1284.072,1285.838,18544.0,0.0
2019-05-17 00:00:00+00:00,1285.808,1288.879,1274.87,1277.647,19858.0,0.0
2019-05-19 00:00:00+00:00,1278.353,1278.841,1276.969,1277.713,3105.0,0.0
2019-05-20 00:00:00+00:00,1277.709,1278.891,1273.647,1277.401,10181.0,0.0
2019-05-21 00:00:00+00:00,1277.406,1277.41,1269.472,1274.591,13062.0,0.0
2019-05-22 00:00:00+00:00,1274.59,1277.217,1272.455,1274.226,9161.0,0.0
2019-05-23 00:00:00+00:00,1274.218,1287.194,1272.774,1284.127,18932.0,0.0
2019-05-24 00:00:00+00:00,1284.094,1285.154,1280.742,1284.805,8114.0,0.0
2019-05-26 00:00:00+00:00,1285.418,1285.576,1284.1,1284.679,2214.0,0.0
2019-05-27 00:00:00+00:00,1284.675,1287.325,1283.743,1285.687,6153.0,0.0
2019-05-28 00:00:00+00:00,1285.694,1286.519,1276.128,1279.875,14964.0,0.0
2019-05-29 00:00:00+00:00,1279.865,1285.447,1279.065,1279.836,12736.0,0.0
2019-05-30 00:00:00+00:00,1279.841,1290.554,1274.984,1290.435,20547.0,0.0
2019-05-31 00:00:00+00:00,1290.427,1306.834,1290.347,1305.484,17918.0,0.0
2019-06-02 00:00:00+00:00,1306.676,1309.387,1306.44,1309.259,3312.0,0.0
2019-06-03 00:00:00+00:00,1309.255,1327.91,1308.503,1325.116,22954.0,0.0
2019-06-04 00:00:00+00:00,1325.099,1328.977,1319.935,1325.293,17891.0,0.0
2019-06-05 00:00:00+00:00,1325.289,1343.99,1325.289,1330.876,31816.0,0.0
2019-06-06 00:00:00+00:00,1330.873,1339.718,1327.219,1333.393,22479.0,0.0
2019-06-07 00:00:00+00:00,1333.396,1348.18,1330.178,1340.699,28702.0,0.0
2019-06-09 00:00:00+00:00,1334.672,1335.765,1333.279,1334.981,4664.0,0.0
2019-06-10 00:00:00+00:00,1334.964,1337.615,1325.084,1329.238,19337.0,0.0
2019-06-11 00:00:00+00:00,1329.241,1329.791,1319.857,1327.709,18337.0,0.0
2019-06-12 00:00:00+00:00,1327.712,1338.259,1325.99,1333.523,18728.0,0.0
2019-06-13 00:00:00+00:00,1333.52,1344.552,1332.371,1344.433,13450.0,0.0
2019-06-14 00:00:00+00:00,1344.434,1358.042,1337.781,1341.217,37306.0,0.0
2019-06-16 00:00:00+00:00,1341.811,1341.999,1338.505,1338.532,3710.0,0.0
2019-06-17 00:00:00+00:00,1338.534,1343.424,1332.97,1339.654,19789.0,0.0
2019-06-18 00:00:00+00:00,1339.656,1354.524,1338.59,1345.447,26078.0,0.0
2019-06-19 00:00:00+00:00,1345.453,1362.504,1341.317,1357.883,29945.0,0.0
2019-06-20 00:00:00+00:00,1357.89,1393.816,1357.89,1390.81,38933.0,0.0
